epoch,eval_accuracy,eval_f1,eval_mse,eval_pearson,eval_precision,eval_recall,eval_spearman,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_mse,val_pearson,val_precision,val_recall,val_spearman
6,,,,,,,,,1009,0.07937522232532501,,,,,,,
,,,,,,,,1.3342105263157894e-07,1014,,,,,,,,
6,,,,,,,,,1014,0.07498398423194885,,,,,,,
,,,,,,,,1.3407894736842104e-07,1019,,,,,,,,
6,,,,,,,,,1019,0.05136793106794357,,,,,,,
,,,,,,,,1.3473684210526315e-07,1024,,,,,,,,
6,,,,,,,,,1024,0.07272206246852875,,,,,,,
,,,,,,,,1.3539473684210525e-07,1029,,,,,,,,
6,,,,,,,,,1029,0.11192405968904495,,,,,,,
,,,,,,,,1.3605263157894736e-07,1034,,,,,,,,
6,,,,,,,,,1034,0.13830019533634186,,,,,,,
,,,,,,,,1.3671052631578946e-07,1039,,,,,,,,
6,,,,,,,,,1039,0.10033741593360901,,,,,,,
,,,,,,,,1.3736842105263156e-07,1044,,,,,,,,
6,,,,,,,,,1044,0.11846456676721573,,,,,,,
,,,,,,,,1.380263157894737e-07,1049,,,,,,,,
6,,,,,,,,,1049,0.11328281462192535,,,,,,,
,,,,,,,,1.386842105263158e-07,1054,,,,,,,,
6,,,,,,,,,1054,0.10448485612869263,,,,,,,
,,,,,,,,1.393421052631579e-07,1059,,,,,,,,
6,,,,,,,,,1059,0.09340887516736984,,,,,,,
6,,,,,,,,,1063,0.09209679067134857,0.574999988079071,0.7301587462425232,0.09209679067134857,-0.01371898502111435,0.574999988079071,1.0,0.006678881589323282
,,,,,,,,1.4e-07,1064,,,,,,,,
7,,,,,,,,,1064,0.16015219688415527,,,,,,,
,,,,,,,,1.406578947368421e-07,1069,,,,,,,,
7,,,,,,,,,1069,0.029718609526753426,,,,,,,
,,,,,,,,1.413157894736842e-07,1074,,,,,,,,
7,,,,,,,,,1074,0.06828973442316055,,,,,,,
,,,,,,,,1.419736842105263e-07,1079,,,,,,,,
7,,,,,,,,,1079,0.13630761206150055,,,,,,,
,,,,,,,,1.426315789473684e-07,1084,,,,,,,,
7,,,,,,,,,1084,0.03739773482084274,,,,,,,
,,,,,,,,1.432894736842105e-07,1089,,,,,,,,
7,,,,,,,,,1089,0.09132485091686249,,,,,,,
,,,,,,,,1.439473684210526e-07,1094,,,,,,,,
7,,,,,,,,,1094,0.08581377565860748,,,,,,,
,,,,,,,,1.4460526315789474e-07,1099,,,,,,,,
7,,,,,,,,,1099,0.07488977909088135,,,,,,,
,,,,,,,,1.4526315789473685e-07,1104,,,,,,,,
7,,,,,,,,,1104,0.05422244593501091,,,,,,,
,,,,,,,,1.4592105263157895e-07,1109,,,,,,,,
